meter_id,total_kwh,peak_kwh,peak_ratio,cluster_name,cooling_load,base_load,policy_level
MAC001292,5367.3740006,2381.8760005,0.44376933678065633,Evening Peak,599.3028765617285,5370.594469740432,Level 2 - TOU Pricing
MAC001293,1608.458,614.322,0.3819322605874695,Evening Peak,192.7376502311248,1608.136622496148,Level 2 - TOU Pricing
MAC001294,2704.6930005,1085.0060006,0.40115680426555683,Evening Peak,445.25695089814826,2706.4229943310183,Level 2 - TOU Pricing
MAC001295,7013.9440012000005,2057.276,0.2933122932900555,Night Owl,969.1601936986093,7029.561682816691,Level 1 - Communication
MAC001296,1193.996,435.67,0.3648839694605342,Evening Peak,222.3619738461538,1191.1396692307694,Level 2 - TOU Pricing
MAC001297,3388.2470001,1585.8200001,0.46803553579570684,Evening Peak,447.5840832874999,3389.9910525699074,Level 2 - TOU Pricing
MAC001298,5153.8839998,1695.1500001,0.3289072862652286,Daytime Active,592.0196480351852,5156.315743625617,Level 1 - Communication
MAC001299,6672.5180002,2175.4349992,0.3260290941342975,Evening Peak,1441.0073114759628,6691.235232867181,Level 1 - Communication
MAC001300,79.784,36.991,0.4636393261806878,Evening Peak,6.1779999999999955,79.784,Level 2 - TOU Pricing
MAC001301,5361.6869992,1908.8269999,0.35601238941863067,Evening Peak,805.9647883956857,5378.18461850755,Level 2 - TOU Pricing
MAC001302,3675.9219999,1185.0440001,0.32238007230083715,Evening Peak,476.9930677389831,3683.1042895756545,Level 1 - Communication
MAC001303,2540.0999997,891.7220001,0.3510578324496348,Evening Peak,369.6754013496923,2542.537684313077,Level 2 - TOU Pricing
MAC001304,8583.6930002,3270.7580013,0.3810432177879371,Evening Peak,1040.6340649793972,8595.28541383618,Level 3 - Demand Response
MAC001305,7697.6559999,2173.9879998,0.2824220775555886,Evening Peak,721.7352172067799,7689.212024552542,Level 1 - Communication
MAC001306,8053.450002,3179.25,0.3947687015143153,Evening Peak,535.5574516189818,8059.113373828241,Level 2 - TOU Pricing
MAC001307,3149.748,920.783,0.2923354503280897,Night Owl,373.27167999999995,3154.5062000000003,Level 1 - Communication
MAC001308,6601.7789997,2180.4649995,0.3302844581133487,Evening Peak,838.7376422053075,6589.902095801154,Level 1 - Communication
MAC001309,21.857,3.438,0.1572951457199067,Daytime Active,18.737125,21.870461419753088,Level 1 - Communication
MAC001310,14201.5639985,4340.6090002,0.3056430264059976,Evening Peak,1572.2279523876346,14262.457673913448,Level 1 - Communication
MAC001311,2631.6549994,1294.6930006,0.4919691224325306,Evening Peak,968.616326356842,2634.530094132632,Level 2 - TOU Pricing
MAC001312,2658.6130001,787.54,0.2962221278427427,Daytime Active,796.7804491300926,2667.772044853858,Level 1 - Communication
MAC001313,5425.8850014,2597.5810011,0.4787386758896965,Evening Peak,959.3465475237289,5432.5421986372885,Level 2 - TOU Pricing
MAC001314,4406.2269999,1718.4230001,0.38999874498953413,Evening Peak,603.6308818472783,4417.94306677325,Level 2 - TOU Pricing
MAC001315,36099.3879944,9493.3119935,0.26297708966624783,Daytime Active,10145.621570036223,36147.995367724,Level 1 - Communication
MAC001316,3412.9289996,1573.6779996,0.46109309621865474,Evening Peak,425.29987931483765,3413.59688985966,Level 2 - TOU Pricing
MAC001317,3391.1500004,1228.2250001,0.3621853943220223,Evening Peak,517.3246299166666,3390.0454695388894,Level 2 - TOU Pricing
MAC001318,4253.1120001,1284.946,0.30211901308260586,Evening Peak,542.0011221391236,4260.900525922379,Level 1 - Communication
MAC001319,3028.9850003,1163.6860001,0.38418348059985274,Evening Peak,426.1612702251543,3026.9200296233025,Level 2 - TOU Pricing
MAC001320,6060.5819991,1697.9679995,0.2801658322174585,Evening Peak,524.5355445582039,6059.207692692261,Level 1 - Communication
MAC001321,3657.6289997,1244.4480001,0.3402335229193748,Evening Peak,523.3837035296295,3661.467740438426,Level 1 - Communication
MAC001322,4140.421,1379.39,0.33315211182630944,Evening Peak,323.86684510123837,4138.590408668731,Level 1 - Communication
MAC001323,13800.5620005,5034.1910007,0.3647815937146334,Daytime Active,1524.3511493804015,13843.624185689043,Level 3 - Demand Response
MAC001324,9115.356002,3456.2270014,0.3791653338214842,Daytime Active,1025.9473987628483,9129.157418424149,Level 3 - Demand Response
MAC001325,3846.885,1140.8,0.2965516255359856,Daytime Active,262.1753899928792,3848.0468916408668,Level 1 - Communication
MAC001326,6906.3490004,2359.5100002,0.341643609389468,Evening Peak,899.5387952524694,6917.689526637654,Level 1 - Communication
MAC001327,2784.6620001,1057.378,0.3797150246464484,Evening Peak,292.28696129534876,2783.589224906977,Level 2 - TOU Pricing
MAC001328,1323.056,331.132,0.25027814393343895,Evening Peak,267.96443653250776,1322.070148606811,Level 1 - Communication
MAC001329,1644.917,529.335,0.32180043126796065,Evening Peak,193.955214397496,1645.823129890454,Level 1 - Communication
MAC001330,6555.354,1985.2879995,0.3028498536463477,Daytime Active,1252.6748227544324,6579.873629759253,Level 1 - Communication
MAC001331,4640.537,1607.855,0.34648037500832335,Evening Peak,278.0885689922478,4639.88542635659,Level 1 - Communication
MAC001332,2014.002,849.882,0.42198667131412976,Evening Peak,276.39611901081906,2016.7125873261207,Level 2 - TOU Pricing
MAC001333,547.099,186.15,0.3402492053540584,Evening Peak,53.30949056603773,548.0751981132075,Level 1 - Communication
MAC001334,1790.4379998,630.2199996,0.35199208220022055,Evening Peak,496.5356643961359,1786.5455021168473,Level 2 - TOU Pricing
MAC001335,1769.831,525.146,0.2967209863540643,Evening Peak,156.52698142414866,1768.8476191950463,Level 1 - Communication
MAC001336,7673.9420014,2519.7300003,0.3283488459829787,Evening Peak,804.2108485611452,7676.467041759289,Level 1 - Communication
MAC001337,2831.9510003,1074.5679998,0.3794444182424649,Evening Peak,310.05273937204976,2835.382239432764,Level 2 - TOU Pricing
MAC001338,4678.0559988,1648.6629993,0.3524248105886098,Evening Peak,577.7358171970213,4682.309156337446,Level 2 - TOU Pricing
MAC001339,1464.393,657.357,0.44889384202191623,Evening Peak,136.9400124223602,1461.4593167701864,Level 2 - TOU Pricing
MAC001340,3133.9599982,951.2919992,0.3035431210820743,Daytime Active,888.4881504544891,3137.68798425418,Level 1 - Communication
MAC001341,8411.7999994,3162.6489995,0.3759776741869263,Evening Peak,794.6102946896443,8420.032803104792,Level 3 - Demand Response
MAC001342,698.522,211.094,0.3022009328267399,Evening Peak,66.70404174228675,698.7224754990925,Level 1 - Communication
MAC001343,7142.8670004,1898.4980002,0.26578935322380837,Evening Peak,695.922959875232,7148.5423192885455,Level 1 - Communication
MAC001344,1174.7740000000001,352.245,0.2998406502016558,Daytime Active,111.3708173374613,1175.2585634674922,Level 1 - Communication
MAC001345,2137.418,781.988,0.36585637437319235,Evening Peak,195.85272179289024,2135.910683153014,Level 2 - TOU Pricing
MAC001346,2169.8260001,564.2090001,0.26002499743020757,Daytime Active,463.2531521344661,2170.3041716218445,Level 1 - Communication
MAC001347,1864.9690003,954.9510002,0.5120465809599977,Evening Peak,653.59306787343,1868.083169383575,Level 2 - TOU Pricing
MAC001348,12957.643000600001,1278.7490003,0.09868685224934719,Daytime Active,4495.651819395659,12984.585427062015,Level 1 - Communication
MAC001349,901.1370000000001,220.31,0.24448002911876884,Evening Peak,83.23965634674921,899.1609984520124,Level 1 - Communication
MAC001350,8935.2450006,3722.8229989,0.41664475889021657,Evening Peak,1306.4739376354432,8962.412355035804,Level 3 - Demand Response
MAC001351,5847.2489994,2087.3039999,0.356971970941238,Evening Peak,509.88084981190116,5851.952939117156,Level 2 - TOU Pricing
MAC001352,6949.6670008,2257.1960009,0.32479196494453133,Evening Peak,628.9620353433437,6947.503240744272,Level 1 - Communication
MAC001353,3968.0009995,1139.722,0.2872282542629435,Daytime Active,651.8690695744186,3977.7782940697675,Level 1 - Communication
MAC001354,11756.636004,4566.5090025,0.3884196976878693,Evening Peak,2912.0954343293665,11811.25511376816,Level 3 - Demand Response
MAC001355,8114.6549996,3105.213,0.38266728531934713,Evening Peak,784.4428047442723,8130.590934581424,Level 2 - TOU Pricing
MAC001356,2715.7109998,1099.7179998,0.4049466235107451,Evening Peak,310.34197979474493,2717.3263923795985,Level 2 - TOU Pricing
MAC001357,7325.2659988,3289.7989987,0.4491030085786542,Evening Peak,1091.3330650446676,7338.542162422256,Level 2 - TOU Pricing
MAC001358,8090.2150007,3085.9849997,0.38144659930953473,Evening Peak,952.6888507502325,8106.655892178294,Level 2 - TOU Pricing
MAC001359,5550.8179993,2019.2629989,0.3637775547954633,Evening Peak,872.9477665472784,5548.567016401867,Level 2 - TOU Pricing
MAC001360,5237.066,1771.655,0.33829151666219215,Evening Peak,467.0698385093167,5246.760886645963,Level 1 - Communication
MAC001361,5447.9920004,2166.7540004,0.39771607598559505,Evening Peak,624.2484420781398,5457.41007792248,Level 2 - TOU Pricing
MAC001362,1692.398,322.713,0.19068386986985333,Daytime Active,148.2106470588235,1688.5025294117647,Level 1 - Communication
MAC001363,3577.0059999,1294.958,0.3620228761249499,Evening Peak,348.4297895227555,3583.5151577939628,Level 2 - TOU Pricing
MAC001364,8968.3620009,3168.3120002,0.35327655149090226,Evening Peak,802.2040255226709,8976.514507118167,Level 3 - Demand Response
MAC001365,3949.6410001,1597.4250001,0.40444815112552135,Evening Peak,297.0238000474419,3952.9533334341086,Level 2 - TOU Pricing
MAC001366,3741.8680005,1122.3059999,0.29993201250018275,Evening Peak,751.067771968958,3759.068860815964,Level 1 - Communication
MAC001367,6131.594999,2264.6889989,0.36934745352055176,Evening Peak,867.7559285199384,6145.080852160741,Level 2 - TOU Pricing
MAC001368,2780.1699999,1153.7599999,0.4149962052469811,Daytime Active,317.3264101701237,2782.7317475772447,Level 2 - TOU Pricing
MAC001369,2541.7260001,784.3899999,0.3086052548028936,Daytime Active,211.9939216196079,2543.1194608848036,Level 1 - Communication
MAC001370,2716.9709995,683.4690001,0.2515555006754867,Daytime Active,741.1600862848297,2719.7328849450464,Level 1 - Communication
MAC001371,10380.1310003,3484.0259994,0.33564374084482235,Daytime Active,819.0242217981447,10372.335450171253,Level 1 - Communication
MAC001372,1041.5959998,360.5079997,0.346111159959545,Evening Peak,216.578271914374,1037.911443384235,Level 1 - Communication
MAC001373,2768.207,775.527,0.28015498840946507,Daytime Active,190.3612225656879,2767.772247295208,Level 1 - Communication
MAC001374,3896.2939987,1269.981,0.3259458861224871,Daytime Active,846.4758873570544,3905.196975434108,Level 1 - Communication
MAC001375,2071.2859994,922.9369994,0.44558646158345677,Evening Peak,722.9049363301392,2075.8853657013906,Level 2 - TOU Pricing
MAC001376,9897.0219976,3712.2759991,0.3750902039017612,Evening Peak,1109.007729649845,9910.910663115326,Level 3 - Demand Response
MAC001377,7122.2679993,2299.4509996,0.32285375948026634,Evening Peak,769.4072531567235,7129.1745835295205,Level 1 - Communication
MAC001378,1623.91,511.629,0.3150599479035168,Evening Peak,368.9466976744186,1623.2878294573643,Level 1 - Communication
MAC001379,2282.175,640.076,0.2804675364509733,Night Owl,238.53742719953559,2278.87487935774,Level 1 - Communication
MAC001380,14041.0600031,4806.0680006,0.3422866934219291,Evening Peak,1300.7643698405575,14060.863345229256,Level 1 - Communication
MAC001381,9657.934002,3761.8440001,0.38950814939520023,Evening Peak,1213.5770154251315,9669.999446657293,Level 3 - Demand Response
MAC001382,6486.8470008,2373.8410003,0.3659468151487529,Evening Peak,626.881014383926,6492.238102815456,Level 2 - TOU Pricing
MAC001383,4595.8839999,1197.6159999,0.26058447078430574,Evening Peak,363.55003720683226,4600.613866358851,Level 1 - Communication
MAC001384,4301.2019991,1286.6679997,0.299141495788672,Evening Peak,735.4883875547138,4297.901365399073,Level 1 - Communication
MAC001385,1820.238,879.788,0.4833367944191913,Evening Peak,96.21792260061925,1819.6618978328172,Level 2 - TOU Pricing
MAC001386,3300.942,1157.913,0.3507825947865791,Evening Peak,360.377258513932,3302.6449365325075,Level 2 - TOU Pricing
MAC001387,2827.5260001,824.2730002,0.2915173901746078,Evening Peak,424.41849076888553,2826.4495217726003,Level 1 - Communication
MAC001388,2628.7970001,807.636,0.3072264613696978,Daytime Active,161.61833070463672,2631.1616198843894,Level 1 - Communication
MAC001389,1147.9449999,489.0329999,0.4260073435073986,Evening Peak,114.70164956155043,1149.631317728682,Level 2 - TOU Pricing
MAC001390,8485.2919966,3083.9779997,0.36344983778233314,Evening Peak,999.3804891353035,8490.833184804354,Level 3 - Demand Response
MAC001391,2133.275,940.719,0.44097408913524977,Evening Peak,226.50711801242238,2133.9744813664597,Level 2 - TOU Pricing
MAC001392,1364.863,273.672,0.20051243238332347,Daytime Active,181.69927047913453,1363.9930695517774,Level 1 - Communication
MAC001393,8627.3929993,3139.1579995,0.36385939527209454,Daytime Active,1261.4223419674413,8616.229689418606,Level 3 - Demand Response
MAC001394,2127.9629999,829.5969999,0.38985499275080704,Evening Peak,397.20360092311427,2132.8154037924573,Level 2 - TOU Pricing
MAC001395,16005.8949992,5171.6949984,0.32311189087885994,Evening Peak,1643.562294015456,16020.671912640495,Level 1 - Communication
MAC001396,1148.129,506.864,0.44146955612130695,Evening Peak,286.9531534883721,1149.2937209302327,Level 2 - TOU Pricing
MAC001397,6367.2819993,2210.5719994,0.3471767073679199,Evening Peak,703.3030430527866,6375.603770192414,Level 1 - Communication
MAC001398,5604.299001,1739.1840008,0.310330337565799,Evening Peak,803.6793484128749,5613.230702948853,Level 1 - Communication
MAC001399,4930.4519998,1635.1279999,0.3316385597033148,Evening Peak,666.7831343570324,4937.722973523339,Level 1 - Communication
MAC001400,6768.1939996,1985.2660001,0.2933228569123948,Night Owl,654.8577860151703,6765.896409813622,Level 1 - Communication
MAC001401,5095.6639993,2030.8560001,0.39854590105999577,Evening Peak,1299.7091973904173,5112.37029295765,Level 2 - TOU Pricing
MAC001402,4230.347,1693.895,0.40041514324947813,Evening Peak,471.2616037151702,4238.033178018576,Level 2 - TOU Pricing
MAC001403,1697.2469999,727.0819998,0.4283890322639185,Evening Peak,264.8916042604316,1694.2487768776978,Level 2 - TOU Pricing
MAC001404,4831.5030009,1566.1619989,0.32415627158013965,Evening Peak,1216.5642743594303,4854.641420835232,Level 1 - Communication
MAC001405,6780.4989993,2677.7749994,0.3949229989822941,Evening Peak,763.192835817802,6787.710955950928,Level 2 - TOU Pricing
MAC001406,5051.9320002,1571.443,0.31105782895292106,Evening Peak,272.52831793674426,5048.54496144186,Level 1 - Communication
MAC001407,4507.1009998,1617.7779992,0.3589398150322764,Evening Peak,573.9060317161848,4529.472450665896,Level 2 - TOU Pricing
MAC001408,7787.5069985,2800.4709985,0.35961071996974336,Daytime Active,827.2569056105752,7803.06987096112,Level 2 - TOU Pricing
MAC001409,4568.119,1846.1050001,0.4041280448473431,Evening Peak,473.44738307757,4573.812308411215,Level 2 - TOU Pricing
MAC001410,6546.1110001,2804.3749992,0.4284032151543351,Evening Peak,1056.2711038608359,6553.579713723066,Level 2 - TOU Pricing
MAC001411,7326.9329995,2749.8519998,0.37530737622244587,Evening Peak,982.9053928893189,7339.815389589009,Level 2 - TOU Pricing
MAC001412,5255.107,1885.5690001,0.35880696627109593,Evening Peak,715.8076195652172,5258.279628881988,Level 2 - TOU Pricing
MAC001413,2059.4680002,796.7870004,0.3868897211914058,Evening Peak,274.7921640975232,2062.817452213932,Level 2 - TOU Pricing
MAC001414,2901.0220004,1121.7620003,0.3866782120733068,Evening Peak,512.2548244715398,2905.8214623004665,Level 2 - TOU Pricing
MAC001415,5911.0529995,2366.3599998,0.4003279957056998,Evening Peak,603.7419033430338,5919.898731694273,Level 2 - TOU Pricing
MAC001416,7482.7909993,2142.3189988,0.2862994568471055,Daytime Active,1002.2448106705882,7508.076719108823,Level 1 - Communication
MAC001417,6286.6829996,2303.9959996,0.366488337291159,Evening Peak,555.7801489447206,6285.251585000621,Level 2 - TOU Pricing
MAC001418,2487.4780004,903.4819999,0.363212056450234,Evening Peak,243.45235417577643,2484.9626836339544,Level 2 - TOU Pricing
MAC001419,3871.6509995,1347.6029998,0.3480693378545831,Evening Peak,588.7312200211865,3870.5558638004236,Level 1 - Communication
MAC001420,6599.2459989,2308.6859991,0.34984087568258937,Evening Peak,858.5104079923794,6589.97356032224,Level 1 - Communication
MAC001421,4641.645,1488.933,0.3207770090129684,Evening Peak,292.85685849056574,4649.044009433963,Level 1 - Communication
MAC001422,6729.4209987,2410.940999,0.3582687127860999,Evening Peak,691.5853570271739,6743.249070118478,Level 2 - TOU Pricing
MAC001423,6056.61,2201.256,0.3634468786994705,Evening Peak,508.4487142857141,6050.905142857143,Level 2 - TOU Pricing
MAC001424,1670.198,497.836,0.29807004917979785,Daytime Active,265.4974187046512,1673.553488372093,Level 1 - Communication
MAC001425,11073.5829977,4385.1769997,0.39600344356571926,Evening Peak,1389.5503151668727,11101.982681791951,Level 3 - Demand Response
MAC001426,2456.4509997,620.1910001,0.25247440318400094,Daytime Active,151.63172141679624,2454.326705762986,Level 1 - Communication
